root_id,region,flow,super_class,cell_class,cell_type,side
806868,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A024,R
806869,T3,intrinsic,interneuron,BR|premotor_candidate,IN06B066,R
806870,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B061,R
806874,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A051,R
806880,T2,intrinsic,interneuron,premotor_candidate,IN08A029,L
806884,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B074,R
806886,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A044,L
806887,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A042,L
806891,T2,intrinsic,interneuron,BI|premotor_candidate,IN10B032,L
806894,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A051,L
806895,T2,intrinsic,interneuron,II|premotor_candidate,IN02A021,R
806898,T1,efferent,motor,fl,Fe reductor MN,R
806908,T2,intrinsic,interneuron,II|premotor_candidate,IN17A067,L
806909,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B091,R
806915,T3,intrinsic,interneuron,BR|premotor_candidate,IN16B052,L
806922,T2,intrinsic,interneuron,BR|premotor_candidate,IN03A058,R
806923,T1,efferent,motor,fl,Sternal anterior rotator MN,L
806925,T3,intrinsic,interneuron,premotor_candidate,IN16B054,R
806927,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A044,L
806932,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B052,L
806937,T1,intrinsic,interneuron,CR|premotor_candidate,IN01A063_b,R
806938,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B102,L
806948,T2,intrinsic,interneuron,premotor_candidate,vMS11,L
806950,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A037,R
806955,T2,intrinsic,interneuron,premotor_candidate,IN11A019,L
806963,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A040,L
806964,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A093,L
806965,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B078,L
806977,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A047,R
806983,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A047,R
806987,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A038,L
806989,T2,intrinsic,interneuron,premotor_candidate,IN03A052,R
806992,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B084,R
806998,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A053,R
807008,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A021,R
807009,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A026_c,R
807011,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B085,R
807013,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A050,R
807017,T2,intrinsic,interneuron,II|premotor_candidate,IN11A021,L
807020,T1,intrinsic,interneuron,premotor_candidate,IN13A035,L
807022,T3,intrinsic,interneuron,premotor_candidate,IN04B076,R
807027,T3,intrinsic,interneuron,premotor_candidate,IN03A081,L
807030,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A046,R
807033,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A045,R
807035,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A062,R
807036,T2,intrinsic,interneuron,premotor_candidate,IN08B083_a,R
807038,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A045,R
807047,T2,intrinsic,interneuron,premotor_candidate,dMS2,R
807050,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A045,L
807055,T1,intrinsic,interneuron,BR|premotor_candidate,IN04B067,L
807058,T3,intrinsic,interneuron,premotor_candidate,"IN20A.22A061,IN20A.22A066",L
807059,T1,intrinsic,interneuron,BR|premotor_candidate,IN01A047,R
807060,T2,intrinsic,interneuron,premotor_candidate,IN07B048,L
807065,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A044,R
807069,T1,intrinsic,interneuron,premotor_candidate,IN08A026,L
807071,T2,intrinsic,interneuron,II|premotor_candidate,IN12A060_a,L
807073,T2,intrinsic,interneuron,BI|premotor_candidate,IN12A057_b,L
807078,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B098,L
807082,T2,intrinsic,interneuron,CR|premotor_candidate,IN12B022,L
807088,T1,efferent,motor,,ENXXX226,R
807090,T1,intrinsic,interneuron,IR|premotor_candidate,IN16B077,L
807092,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B062,L
807100,T2,intrinsic,interneuron,premotor_candidate,IN03B072,L
807103,T1,intrinsic,interneuron,premotor_candidate,IN04B028,R
807104,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A053,R
807106,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A044,L
807112,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B075_f,R
807114,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B075_f,L
807115,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B061,L
807117,T2,intrinsic,interneuron,BR|premotor_candidate,IN19B075,L
807118,T2,intrinsic,interneuron,BI|premotor_candidate,IN11A032_c,R
807131,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A083,L
807133,T2,intrinsic,interneuron,premotor_candidate,IN08A026,L
807135,T2,intrinsic,interneuron,premotor_candidate,"IN20A.22A061,IN20A.22A068",L
807137,T2,intrinsic,interneuron,premotor_candidate,IN21A037,L
807139,T3,intrinsic,interneuron,BI|premotor_candidate,IN18B044,R
807140,T2,intrinsic,interneuron,premotor_candidate,IN17A064,R
807142,T1,intrinsic,interneuron,BI|premotor_candidate,IN02A029,R
807146,T2,intrinsic,interneuron,BI|premotor_candidate,IN11B024_c,L
807147,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A016,R
807148,T3,intrinsic,interneuron,II|premotor_candidate,IN03B056,L
807150,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B054,R
807155,T3,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A039,R
807160,T3,efferent,motor,hl,MNhl01,L
807162,T1,intrinsic,interneuron,IR|premotor_candidate,IN04B015,L
807165,T1,efferent,motor,fl,Ti flexor MN,L
807167,T3,intrinsic,interneuron,premotor_candidate,IN03A068,L
807170,T1,intrinsic,interneuron,BR|premotor_candidate,IN04B086,R
807174,T1,intrinsic,interneuron,IR|premotor_candidate,IN02A033,R
807176,T3,efferent,motor,ad,MNad28,R
807180,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A078,R
807183,T1,intrinsic,interneuron,BR|premotor_candidate,IN12B023,L
807184,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A047,L
807190,T1,intrinsic,interneuron,premotor_candidate,IN06A076_a,R
807194,T2,intrinsic,interneuron,CR|premotor_candidate,IN13B033,R
807196,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B074,L
807198,T2,intrinsic,interneuron,BI|premotor_candidate,IN08A011,R
807209,T2,intrinsic,interneuron,IR|premotor_candidate,IN21A037,R
807212,T2,intrinsic,interneuron,BI|premotor_candidate,vMS12_e,L
807213,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A022,L
807218,T1,intrinsic,interneuron,premotor_candidate,IN06A076_a,L
807222,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B063,R
807225,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A049,L
807226,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A047,R
807227,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B058,R
807228,T2,intrinsic,interneuron,II|premotor_candidate,IN11A037_b,L
807230,T2,intrinsic,interneuron,II|premotor_candidate,IN17A056,L
807233,T2,intrinsic,interneuron,II|premotor_candidate,IN17A064,R
807238,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A050,L
807245,T2,intrinsic,interneuron,II|premotor_candidate,IN17A078,L
807250,T2,intrinsic,interneuron,CI|premotor_candidate,IN19B072,L
807251,T2,intrinsic,interneuron,CI|premotor_candidate,IN19B083,R
807252,T1,intrinsic,interneuron,premotor_candidate,IN04B102,L
807254,T2,intrinsic,interneuron,BI|premotor_candidate,IN11A021,L
807255,T3,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A054,R
807260,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B074,R
807266,T2,intrinsic,interneuron,premotor_candidate,IN04B077,L
807270,T2,intrinsic,interneuron,CR|premotor_candidate,IN12B030,R
807273,T1,intrinsic,interneuron,BI|premotor_candidate,IN03B086_b,R
807275,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A047,R
807276,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B031,R
807278,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B074,R
807280,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A067_c,L
807281,T1,efferent,motor,fl,Tergopleural/Pleural promotor MN,L
807287,T3,intrinsic,interneuron,CR|premotor_candidate,IN13B029,L
807289,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A072,L
807297,T1,intrinsic,interneuron,BI|premotor_candidate,IN12A053_b,R
807298,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A033,L
807299,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A060,L
807302,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A037,R
807308,T2,intrinsic,interneuron,BI|premotor_candidate,IN03B058,R
807313,T2,intrinsic,interneuron,II|premotor_candidate,IN03A052,R
807323,T1,intrinsic,interneuron,CR|premotor_candidate,IN12B027,R
807326,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B091,L
807327,T3,intrinsic,interneuron,premotor_candidate,IN03A092,R
807330,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A022,L
807331,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A053,L
807334,T2,intrinsic,interneuron,II|premotor_candidate,IN17A049,R
807336,T2,intrinsic,interneuron,premotor_candidate,IN04B030,L
807339,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B043,L
807345,T3,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A044,L
807349,T2,intrinsic,interneuron,IR|premotor_candidate,IN08A031,L
807353,T2,intrinsic,interneuron,BR|premotor_candidate,IN12B023,L
807355,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A030,L
807365,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A024,L
807366,T3,intrinsic,interneuron,premotor_candidate,IN08A037,R
807368,T3,efferent,motor,ad,MNad28,L
807369,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A047,L
807395,T2,efferent,motor,ml,MNml29,R
807398,T3,intrinsic,interneuron,premotor_candidate,IN06B038,L
807400,T2,intrinsic,interneuron,premotor_candidate,"IN11A015, IN11A027",R
807403,T2,intrinsic,interneuron,premotor_candidate,IN03B058,R
807405,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A037,R
807417,T1,intrinsic,interneuron,CR|premotor_candidate,IN12B031,L
807418,T2,intrinsic,interneuron,BI|premotor_candidate,IN08A040,L
807423,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B047,R
807425,T3,intrinsic,interneuron,BI|premotor_candidate,IN07B076_c,L
807427,T2,intrinsic,interneuron,BI|premotor_candidate,IN08A038,R
807434,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A047,R
807439,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A044,L
807444,T3,intrinsic,interneuron,BR|premotor_candidate,IN06B066,L
807445,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A030,R
807451,T2,intrinsic,interneuron,premotor_candidate,IN03A091,R
807452,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B071,L
807455,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B058,R
807456,T2,intrinsic,interneuron,premotor_candidate,IN08A029,L
807457,T3,intrinsic,interneuron,IR|premotor_candidate,IN16B085,L
807470,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A067,R
807476,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B074,L
807477,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B084,L
807480,T1,intrinsic,interneuron,premotor_candidate,IN06A059,R
807484,T3,intrinsic,interneuron,premotor_candidate,IN04B063,L
807487,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B074,R
807488,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A059,R
807494,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A090,L
807496,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B088,R
807497,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A056,L
807498,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A039,L
807500,T2,intrinsic,interneuron,premotor_candidate,IN07B073_b,R
807503,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A027,R
807508,T2,intrinsic,interneuron,IR|premotor_candidate,IN13A054,L
807514,T2,intrinsic,interneuron,premotor_candidate,IN19B056,L
807517,T2,intrinsic,interneuron,premotor_candidate,IN07B058,L
807518,T2,intrinsic,interneuron,premotor_candidate,IN08B051_e,L
807520,T3,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A030,R
807522,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B092,R
807523,T1,intrinsic,interneuron,BR|premotor_candidate,IN21A028,R
807529,T2,intrinsic,interneuron,BI|premotor_candidate,IN06B087,R
807532,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B043,L
807534,T2,intrinsic,interneuron,BR|premotor_candidate,IN19B067,L
807535,T3,intrinsic,interneuron,premotor_candidate,"IN03A087, IN03A092",R
807544,T1,intrinsic,interneuron,premotor_candidate,IN03A046,L
807545,T1,intrinsic,interneuron,CR|premotor_candidate,IN14A004,L
807552,T2,intrinsic,interneuron,II|premotor_candidate,IN17A093,R
807556,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A049,R
807557,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A028,R
807558,T2,intrinsic,interneuron,premotor_candidate,GFC3,L
807565,T2,intrinsic,interneuron,II|premotor_candidate,IN11B014,L
807568,T2,intrinsic,interneuron,premotor_candidate,"IN17A088, IN17A089",R
807576,T2,intrinsic,interneuron,IR|premotor_candidate,IN16B075_a,L
807585,T1,intrinsic,interneuron,premotor_candidate,IN12B025,R
807589,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A073,R
807591,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A038,L
807592,T2,intrinsic,interneuron,II|premotor_candidate,IN16B072,R
807593,T2,intrinsic,interneuron,premotor_candidate,IN13A062,L
807598,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A081,R
807600,T3,intrinsic,interneuron,BR|premotor_candidate,IN01A057,L
807605,T2,intrinsic,interneuron,II|premotor_candidate,IN17A075,L
807610,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A047,L
807615,T2,intrinsic,interneuron,premotor_candidate,IN04B077,R
807616,T3,intrinsic,interneuron,BI|premotor_candidate,IN06A094,R
807619,T2,intrinsic,interneuron,premotor_candidate,"IN11A015, IN11A027",L
807622,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A019,R
807623,T3,intrinsic,interneuron,premotor_candidate,IN06A079,L
807624,T3,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A048,R
807640,T3,efferent,motor,hl,Tr flexor MN,R
807642,T2,intrinsic,interneuron,premotor_candidate,"IN17A071, IN17A081",L
807647,T2,intrinsic,interneuron,premotor_candidate,"IN11A015, IN11A027",R
807650,T1,intrinsic,interneuron,BI|premotor_candidate,vPR6,R
807654,T3,intrinsic,interneuron,premotor_candidate,"IN03A087, IN03A092",L
807655,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A018,L
807658,T3,intrinsic,interneuron,IR|premotor_candidate,IN03A077,L
807659,T1,intrinsic,interneuron,IR|premotor_candidate,IN16B100_b,R
807660,T2,intrinsic,interneuron,II|premotor_candidate,IN03B061,R
807661,T3,intrinsic,interneuron,BR|premotor_candidate,IN06B066,L
807662,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A033,L
807670,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A038,L
807671,T2,intrinsic,interneuron,II|premotor_candidate,IN17A107,L
807674,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A051,R
807676,T2,intrinsic,interneuron,BI|premotor_candidate,IN11B001,L
807680,T1,intrinsic,interneuron,II|premotor_candidate,IN11A034,L
807685,T2,intrinsic,interneuron,premotor_candidate,IN08A032,L
807686,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A040,L
807697,T2,intrinsic,interneuron,IR|premotor_candidate,IN20A.22A042,R
807698,T1,intrinsic,interneuron,premotor_candidate,IN03B089,L
807700,T1,intrinsic,interneuron,premotor_candidate,IN03A069,L
807704,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A067,R
807707,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A116,R
807720,T1,intrinsic,interneuron,premotor_candidate,IN04B024,R
807722,T3,intrinsic,interneuron,CR|premotor_candidate,IN12B030,L
807726,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A060,R
807727,T1,intrinsic,interneuron,CR|premotor_candidate,IN01A063_b,R
807729,T2,intrinsic,interneuron,premotor_candidate,"IN17A088, IN17A089",R
807732,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A058,L
807735,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A049,L
807738,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A071,L
807739,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B096,R
807740,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B068,L
807741,T3,intrinsic,interneuron,premotor_candidate,IN20A.22A044,R
807745,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B066,R
807753,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A067,L
807757,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B051_c,L
807760,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B052,L
807761,T3,intrinsic,interneuron,CI|premotor_candidate,IN06B070,L
807762,T3,intrinsic,interneuron,premotor_candidate,IN04B043_b,L
807764,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A037,L
807770,T2,intrinsic,interneuron,BR|premotor_candidate,IN19B086,R
807774,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A042,R
807777,T3,intrinsic,interneuron,II|premotor_candidate,IN03B056,R
807782,T2,intrinsic,interneuron,BI|premotor_candidate,IN19B066,R
807784,T3,efferent,motor,hm,hi2 MN,L
807786,T2,intrinsic,interneuron,BI|premotor_candidate,IN13A032,L
807788,T3,intrinsic,interneuron,IR|premotor_candidate,IN13A045,R
807789,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A019,L
807791,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A071,R
807793,T3,intrinsic,interneuron,BI|premotor_candidate,IN08B092,L
807794,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A058,L
807799,T2,efferent,motor,wm,"DVMn 2a, b",L
807800,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A012,R
807803,T3,intrinsic,interneuron,premotor_candidate,IN13A046,R
807804,T1,intrinsic,interneuron,BI|premotor_candidate,IN11A030,L
807807,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A090,L
807808,T3,intrinsic,interneuron,CR|premotor_candidate,IN12B023,R
807815,T2,intrinsic,interneuron,BI|premotor_candidate,IN07B080,R
807819,T2,intrinsic,interneuron,premotor_candidate,IN04B036,R
807822,T3,intrinsic,interneuron,premotor_candidate,"IN20A.22A061,IN20A.22A066",R
807824,T1,intrinsic,interneuron,BI|premotor_candidate,IN06A084,R
807825,T2,intrinsic,interneuron,BI|premotor_candidate,IN11B024_b,R
807826,T1,intrinsic,interneuron,IR|premotor_candidate,IN13A041,L
807827,T2,intrinsic,interneuron,II|premotor_candidate,IN13A032,R
807832,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A019,R
807833,T2,intrinsic,interneuron,premotor_candidate,GFC3,R
807834,T1,intrinsic,interneuron,IR|premotor_candidate,IN03A087,L
807839,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A019,L
807841,T1,intrinsic,interneuron,premotor_candidate,IN20A.22A040,R
807846,T2,intrinsic,interneuron,BI|premotor_candidate,IN08B046,R
807847,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A061,L
807848,T3,intrinsic,interneuron,premotor_candidate,IN08A047,R
807849,T3,intrinsic,interneuron,IR|premotor_candidate,IN04B052,R
807851,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A042,R
807852,T3,intrinsic,interneuron,IR|premotor_candidate,IN21A051,R
807854,T3,efferent,motor,hl,Sternal adductor MN,R
807856,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A058,R
807857,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A071,L
807861,T1,intrinsic,interneuron,premotor_candidate,IN08A021,L
807865,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A043,L
807867,T2,intrinsic,interneuron,II|premotor_candidate,IN17A072,L
807869,T3,intrinsic,interneuron,BR|premotor_candidate,IN18B041,L
807873,T1,efferent,motor,fl,Acc. tr flexor MN,R
807875,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A071,R
807877,T2,intrinsic,interneuron,IR|premotor_candidate,IN03A076,L
807879,T2,intrinsic,interneuron,BI|premotor_candidate,IN06A081,R
807887,T1,intrinsic,interneuron,IR|premotor_candidate,IN16B018,L
807888,T2,intrinsic,interneuron,IR|premotor_candidate,IN04B062,R
807892,T3,intrinsic,interneuron,IR|premotor_candidate,IN08A037,L
807893,T2,intrinsic,interneuron,premotor_candidate,IN20A.22A036,L
